61|99
61|83
61|58
61|35
61|37
61|87
61|76
61|85
61|51
61|28
61|53
61|39
61|97
61|43
19|39
19|55
19|69
19|34
19|92
19|11
19|83
19|23
19|85
19|45
19|59
19|61
19|54
19|98
19|73
19|29
19|36
19|42
19|82
19|41
19|78
19|97
82|45
82|78
82|85
82|61
82|23
82|76
82|59
82|41
82|39
82|34
82|97
82|92
82|55
82|96
82|43
82|69
82|73
82|32
82|42
82|74
82|36
37|98
37|33
37|68
37|48
37|19
37|62
37|45
37|58
37|82
37|73
37|29
37|96
37|35
37|11
37|15
37|12
37|88
37|51
37|72
37|13
36|87
36|74
36|61
36|41
36|59
36|32
36|23
36|76
36|37
36|83
36|88
36|18
36|92
36|43
36|97
36|34
36|58
36|53
36|85
76|26
76|28
76|18
76|99
76|15
76|72
76|62
76|32
76|19
76|87
76|48
76|43
76|38
76|12
76|14
76|88
76|68
76|53
42|92
42|53
42|87
42|97
42|51
42|99
42|34
42|61
42|23
42|76
42|58
42|39
42|74
42|32
42|43
42|88
42|18
26|69
26|36
26|39
26|73
26|59
26|42
26|61
26|85
26|19
26|45
26|41
26|13
26|15
26|96
26|74
26|98
98|41
98|59
98|45
98|73
98|29
98|92
98|82
98|83
98|96
98|39
98|78
98|42
98|76
98|61
98|36
35|15
35|78
35|12
35|29
35|38
35|72
35|68
35|54
35|33
35|98
35|19
35|13
35|55
35|45
29|78
29|76
29|34
29|43
29|55
29|69
29|41
29|97
29|73
29|83
29|59
29|23
29|39
11|32
11|39
11|76
11|54
11|78
11|82
11|36
11|34
11|41
11|55
11|23
11|42
73|34
73|42
73|18
73|87
73|74
73|28
73|97
73|83
73|92
73|43
73|32
87|37
87|62
87|11
87|12
87|72
87|53
87|38
87|35
87|88
87|82
54|18
54|58
54|92
54|61
54|43
54|83
54|59
54|41
54|88
55|18
55|36
55|83
55|42
55|23
55|32
55|41
55|62
32|37
32|58
32|72
32|38
32|14
32|68
32|13
85|23
85|51
85|39
85|14
85|53
85|76
58|68
58|15
58|72
58|19
58|48
51|82
51|33
51|11
51|14
45|92
45|34
45|39
88|13
88|45
34|33

62,33,12,19,48,99,14,98,29,82,72,37,51
39,83,76,32,43,18,87,37,53,51,35,48,38
83,28,37,88,62,58,53,68,13
68,15,19,35,13,26,48,38,58,12,51,32,18,87,53,14,88,33,62,28,72,43,99
19,34,69,29,11,45,78,74,82,23,42
62,58,53,68,14,33,12,26,15,98,11,82,29,96,69
35,72,48,38,34,83,99,37,33,88,76,53,28,62,32,18,23,87,43,68,14,12,51
73,69,19,59,92,61,39,45,55,85,97,82,42,15,54,13,11,41,29
19,98,29,69,36,92,59,97,39,41,23
51,18,88,34,72
92,74,59,61,97,23,99,87,88,62,51
58,51,72,68,33,13,15,19,98,11,82,29,96,45,73,69,78
41,23,83,76,32,43,18,87,37,88,62,51,35,48,72,68,14,38,33
61,58,28,39,85,97,18,48,83,41,34,43,32,59,62,51,37,23,76,53,99
76,32,48,43,83,72,99,53,88,51,62,41,14,87,18,33,38,68,34,23,28,58,35
74,59,61,97,85,41,34,23,76,99,87,37,62,51,35
42,39,61,23,83,74,85,88,62,41,92,28,54,76,99,87,36,18,43,37,32,97,34
78,96,59,69,41,55,43,18,73
55,54,36,42,74,61,39,41,23,83,43,18,99
85,92,23,73,39,76,99,43,54
32,43,41,72,23,68,35,34,62,53,14,51,88,48,85,99,58
26,35,33,48,53,12,98,13,55,78,51,68,96,11,14,29,73,45,72
82,73,55,54,36,59,97,41,34
69,78,55,36,42,92,74,59,61,97,85,39,41,23,83,76,32,43,18,28,99
42,23,34,74,83,54,85,59,69,82,98,96,92
78,54,42,92,74,59,61,85,41,34,23,76,18,28,99,87,37
69,96,36,68,98,14,42,38,19,33,82,92,11,45,15,29,72,12,78,55,73,13,26
98,69,36,92,59
29,69,39,41,34,32,43
85,87,83,76,48,18,43,61,72,99,51,53,28
54,96,82,74,69,42,15
88,62,87,48,38,26,15,58,33,35,29,96,98,72,82,12,11
42,78,36,61,59,11,54,82,12,19,55,69,15,73,98,33,74
78,92,59,33,55,61,15,26,11,36,42,74,73
35,28,74,18,87,51,53,97,85
62,87,92,32,74,59,76,36,39,43,58
28,99,37,88,62,58,53,51,35,48,68,14,38,33,12,26,13,15,98,11,82
48,72,33,58,41,99,14,51,38,43,88,37,34,28,68
61,97,85,41,83,76,37,88,58,53,35
99,87,37,62,53,51,48,14,38,33,15,19,98,82,29
68,33,96,45,69,78,55,54,74
26,33,13,45,72,48,68,19,96,51,88,11,82,38,98,62,12
36,61,99,92,74,41,55,39,54,43,78,76,28,87,23
32,39,85,34,88,18,53,58,51,76,83,97,43,23,37,62,41,59,87,61,99
28,99,87,37,88,48,38,98,82
38,33,12,15,19,98,11,78,55,36,42,92,74,59,61
53,51,35,72,68,38,33,12,15,19,11,45,73,69,55
18,62,58,48,72,14,33,26,13,15,19
62,48,14,38,19,45,69
13,15,82,29,96,73,69,55,54,36,42,92,74,59,61,97,85,39,41
43,32,12,34,35,88,53
35,48,72,14,33,26,82,96,73,54,36
96,29,38,33,53,14,82,98,51,45,35,48,13,68,69,73,15,19,78,26,72,11,58
88,58,53,35,48,68,14,38,33,12,26,13,98,82,29
59,26,96,73,55,42,39,54,61,82,11,29,92,74,78
92,74,59,61,39,76,43,28,99,87,37,62,51
87,43,26,72,15,14,48,53,99,58,32,68,37,62,13
23,83,76,32,18,28,99,87,37,88,62,58,53,51,35,48,72,68,14,38,33,12,26
29,82,92,55,54
99,23,88,51,37
34,41,61,45,97,83,29,54,69,98,39,96,74,23,92,73,78,36,11,55,42,59,85
26,76,33,87,14,83,48,51,53,88,23
41,43,85,99,23,37,87,62,97,83,92,32,61,39,28,54,42,34,88,59,76
32,43,28,99,87,37,62,58,68,14,33,26,13,15,19
72,68,14,38,33,12,26,13,15,19,98,11,82,29,96,45,69,78,55,54,36,42,92
83,18,87,37,58,51,72,12,13
39,45,82,55,32,69,42,54,97,96,73
53,68,38,26,82,29,45,69,55
32,61,99,76,28,78,55,41,43,87,85,42,34,37,54
51,35,48,72,68,14,38,33,12,26,13,19,98,11,82,29,96,45,73,69,78,55,54
74,59,61,97,85,39,41,34,23,83,76,32,18,28,88,62,53,51,35
15,54,98,36,39,59,11,82,42,85,96,41,13,78,92,74,55
54,68,14,29,48,82,35,45,15,55,96,33,78,13,26,36,72,12,73,38,11
97,85,39,37,62,53,68
73,78,42,74,97,85,41,34,23,76,32,43,99
76,32,18,58,48,72,38
68,14,38,12,26,13,15,19,11,73,69,78,36,92,74
33,68,38,87,15,18,35,11,19
92,39,23,69,55,96,32,45,18
36,42,59,34,83,32,43,28,37,88,58
72,68,14,38,33,12,26,15,19,98,11,82,29,96,45,73,69,78,55,54,36,42,92
23,33,88,53,14,62,41,99,72
36,92,61,97,39,23,83,18,28,99,87,37,58
32,43,18,28,99,87,37,62,58,53,35,48,68,38,12,26,15
19,72,48,78,29,55,26,53,13,98,45,69,73,14,38,12,35
38,96,11,82,69,55,33,45,15,98,29
12,13,98,11,82,29,96,73,69,55,54,42,92,74,59,97,85
28,85,53,37,97,35,48,58,34,87,62,18,51
39,61,41,54,42,23,59,74,83,76,87,36,78,97,99,28,55,18,92,37,32
36,92,74,59,61,85,34,83,76,43,99,87,37,88,58
98,82,69,15,11,97,29,13,39,61,73,78,41,92,96,36,74
53,68,99,58,62,35,97,85,37,51,72
85,87,61,28,99
51,14,33,15,73,55,54
15,88,72,99,48,76,35,68,13
15,29,96,45,73,55,36,42,92,97,85,39,34
87,13,72,15,88,12,43,51,18,53,26,58,62,14,98,38,99,19,48,28,37,33,35
68,38,33,12,26,15,74
39,36,55,32,45,42,83,43,34,61,78,74,76,85,23,73,92,96,59
59,61,97,85,39,41,23,83,76,32,43,18,28,99,87,37,88,62,53,35,48
68,42,12,15,26,11,54,74,38,29,19,73,82
83,62,58,34,76,61,42,88,32,74,92,43,39,37,23,53,87,99,18,85,41
58,37,53,48,76,35,14,51,39,99,85,34,23
43,37,87,18,28,68,35,48,32,76,12,51,38,23,83,58,34,33,14,99,72,62,88
83,76,18,37,88,62,51,35,72,14,38,33,13
18,35,23,87,51,76,32,37,99
61,45,78,55,41,92,83,69,34,43,42,85,59,73,74,36,28,32,76,97,54
35,72,68,33,19,78,36
18,28,87,37,88,62,53,51,35,48,14,38,12,15,19,98,11
26,88,73,58,35,14,11,48,51,12,72
45,55,36,61,34,83,76,43,28
78,55,54,36,42,74,59,61,83,76,43,18,99
51,14,28,53,58,23,68,72,88,18,37,48,32,33,99,12,76,38,62,87,83,34,35
15,88,12,37,99,28,48
15,73,82,42,11,26,38,19,55,12,33,45,14,48,54,72,68
85,99,74,92,59,62,76,23,18,34,39,32,83
99,88,62,53,51,35,98,11,29
39,78,23,29,59,73,54,32,83,41,43
54,11,74,59,15,19,29,45,42,78,55,14,82,96,92,13,26
38,68,53,82,62,37,45
76,59,28,99,92,32,43,97,18
88,62,85,92,83,41,51,99,58,87,97,34,39,76,23,59,37,61,18
53,28,35,11,88,33,15,72,82,58,98,48,13,51,19
85,19,69,73,42,61,45,59,41,11,15,34,54,36,55,78,97,96,39,98,29
15,53,58,76,99,43,88,12,26,33,28
73,69,29,36,85,34,43,42,55,54,39,74,92,83,97
74,42,85,26,97,15,73,39,82,45,98,59,29,92,13,36,78
19,98,29,45,73,69,42,59,97,39,41,34,23
23,61,83,37,58,59,51,32,39,53,92,76,97
55,54,36,92,59,61,97,85,39,41,34,23,32,43,18,28,99,37,88
18,76,38,58,51,83,32
62,68,14,58,38,35,12,26,98,82,13
76,99,14,88,83,43,53,51,23,37,34,58,35,68,18,48,32,72,38,28,87,41,39
36,92,97,85,39,41,83,76,32,18,99,88,58
11,82,29,96,45,73,69,78,54,36,42,92,74,59,61,97,85,39,41,34,23,83,76
51,35,72,68,14,38,12,26,13,19,11,82,45,73,78,55,54
13,82,33,73,69,35,72,29,11,53,45,12,38,58,98,26,51
36,37,76,59,34,54,32,42,61,55,23,28,85,92,41,74,88,39,18,83,87,97,43
29,96,45,73,55,54,36,92,74,61,85,39,41,34,76,32,43
48,38,15,19,98,69,78,55,42
29,45,73,78,55,54,36,42,92,74,59,61,97,85,34,23,83,76,32
74,85,34,18,53,51,35
53,58,51,97,34,61,72,28,32,37,83
39,55,76,54,23,82,59,29,11,45,97,42,78
74,59,97,39,34,32,43,18,99,87,62,58,53,51,35
55,74,39,92,42
38,33,12,26,13,15,19,11,82,29,96,45,69,55,92,59,61
83,73,41,61,29,96,74,23,92,36,69
32,96,69,97,36,82,55
61,37,51,58,28,85,87,59,99,34,74,53,18,83,43,62,76,92,39
35,33,12,26,15,19,98,96,45,78,55,54,36
19,11,82,29,96,45,73,69,78,54,36,42,92,74,61,97,85,39,41,34,23
12,72,14,11,26,73,92,42,82
68,14,26,13,15,98,11,82,29,96,69,78,55,54,36,42,92
76,61,23,39,37,51,28,48,97,43,35,32,88,85,34,53,62,59,99,83,58
98,11,73,13,96,29,19,36,74,39,41,92,59,85,97,82,69,78,45
26,37,72,35,14,33,58,68,48,12,15,51,62,38,98,82,88,11,13,96,87,19,53
45,42,92,74,85,34,23,83,32,43,28
62,48,12,15,58,37,99,87,13,28,68,72,33,51,14,38,82,53,35,19,98
45,73,69,78,54,36,42,92,74,61,85,39,41,34,83,76,28
42,92,97,39,41,83,18,28,99,37,53
13,98,59,82,74,45,14
87,35,33,15,19,29,96
53,26,11,14,12,18,88,72,33,87,35
96,15,53,48,14,13,35,58,26,98,51,88,38,62,11,68,37,72,82,19,33
12,96,36,13,11,33,45,74,19,68,54,82,78,29,42,98,26,69,15,73,92
62,18,51,39,48,83,68,76,97,87,32
82,96,73,92,85,39,34,23,32
28,99,88,62,58,53,51,35,48,72,68,14,38,12,26,13,15,19,98,11,82
34,83,76,28,99,62,58,51,35,48,72,14,38
69,78,55,54,36,42,92,59,61,97,85,39,41,34,23,83,76,32,43,18,28,99,87
45,88,82,98,35,37,12
12,45,68,53,72,48,19,98,11,26,51,15,13,33,58,69,96,14,29,35,82
62,68,11,13,29,14,37,53,19,58,51,35,98,82,48
48,68,53,18,72,38,26,88,14,51,11
83,18,28,99,87,88,62,58,53,51,35,48,68,14,38,33,12,26,13
69,78,54,42,92,59,61,97,41,23,32,43,18,28,99
69,61,36,12,74
58,53,51,35,48,72,68,38,33,12,26,13,15,19,98,11,29,96,45,73,78
39,41,23,76,32,43,28,87,37,88,62,58,53,51,35,72,68,14,38
35,68,14,45,51,26,96,58,33,38,62,15,12,98,11,72,37,19,82,13,88,29,48
82,78,11,35,38,45,15,68,19,72,29,53,69,58,96,98,13
33,68,11,18,12
61,76,34,41,58,99,97,88,43,37,72,23,39,62,28
61,43,55,32,39,97,74,59,23,18,92,78,83
43,18,28,87,88,62,58,53,51,35,48,72,14,38,33,12,26,13,19
34,55,29,61,41,42,96,23,97,85,98,83,74,92,82,36,69,39,45,54,11,78,59
43,18,99,87,37,88,58,53,35,68,14,33,12,26,19
53,62,35,34,87,48,58,37,39,41,43,14,68,88,83
